id	cdempresa	dsempresa	cdempresasimop	dsdescontarintervalo	dssiglasimop	linhaid	cdlinha	dslinha
5	EME	"METROPOLITANA EMPRESA DE TRANSPORTE COLETIVO S/A."	013	S	EM	1029	4007	"TI BARRO / TI MACAXEIRA (BR-101) (PRÉ-EMBARQUE) (BAR)"
5	EME	"METROPOLITANA EMPRESA DE TRANSPORTE COLETIVO S/A."	013	S	EM	1032	4022	"TI BARRO / TI MACAXEIRA (VÁRZEA) (PRÉ-EMBARQUE) (MAC)"
5	EME	"METROPOLITANA EMPRESA DE TRANSPORTE COLETIVO S/A."	013	S	EM	1036	4117	"TI BARRO / TI MACAXEIRA (PRÉ-EMBARQUE) (MAC)"
5	EME	"METROPOLITANA EMPRESA DE TRANSPORTE COLETIVO S/A."	013	S	EM	1045	4020	"TI JABOATÃO (PARADOR) (PRÉ-EMBARQUE)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	9	009	"TI PELÓPIDAS SILVEIRA (BILHETERIA)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	29	029	"SHOPPING RIOMAR/OLINDA (LINHA ESPECIAL CARNAVAL)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	47	047	"TI COSME E DAMIÃO / ARENA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	48	048	"TI TIP / ARENA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	83	109	"LINHA ESPECIAL (ANEL A)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	159	185	"TI CABO"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	535	906	"PAULISTA / MACAXEIRA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	538	909	"PAULISTA/JOANA BEZERRA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	539	910	"PIEDADE / TI RIO DOCE"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	548	919	"IGARASSU / NOVA CRUZ"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	551	922	"PAU AMARELO/PAULISTA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	553	924	"MARANGUAPE  I (PAULISTA)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	554	925	"MARANGUAPE  II (PAULISTA)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	557	928	"MARANGUAPE II (BACURAU)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	558	929	"ALAMEDA PAULISTA / RIO DOCE (MARANGUAPE I)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	559	930	"RIO DOCE / DOIS IRMÃOS"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	573	944	"LOT. CONCEIÇÃO/PAULISTA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	574	945	JAGUARANA/PAULISTA(ALAMEDA)
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	581	952	"MARANGUAPE I/PAULISTA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	582	953	"MARANGUAPE II /PAULISTA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	587	958	"COSTA AZUL"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	589	960	"MARIA FARINHA / CASA CAIADA"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	594	965	"TERMINAL RIO DOCE"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	595	966	"RIO DOCE / CIRCULAR"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	599	970	"PAULISTA / TI PE - 15"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	603	974	"JARDIM ATLÂNTICO"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	605	976	"PAULISTA (PREFEITURA)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	606	977	"PAULISTA (CDE DA BOA VISTA)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	607	978	"LOT. CONCEIÇÃO / RIO DOCE (PE-22)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	608	979	"PAULISTA (RUA DO SOL) - EXPRESSO"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	610	981	"RIO DOCE (CDE. BOA VISTA)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	611	982	"CONJUNTO BEIRA MAR / DERBY"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	612	983	"RIO DOCE (PRINCESA ISABEL)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	614	985	"RIO DOCE (BACURAU)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	615	986	"RIO DOCE / DERBY"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	616	987	"RIO DOCE (PRÍNCIPE)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	619	990	"PAU AMARELO / VARADOURO"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	621	992	"PAU AMARELO"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	623	994	"CONJUNTO BEIRA MAR"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	624	995	"PAU AMARELO (BACURAU)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	625	996	"A.LUNDGREN  II RIO DOCE(PARATIBE)"
6	CDA	"CIDADE ALTA TRANSPORTES E TURISMO LTDA"	000	S	00	628	999	"PAU AMARELO (CD. BOA VISTA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	9	009	"TI PELÓPIDAS SILVEIRA (BILHETERIA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	15	015	"TI MILTON DE OLIVEIRA SANTOS - PE-015 (BILHETERIA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	16	016	"TI IGARASSU (BILHETERIA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	17	017	"TI ABREU E LIMA (BILHETERIA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	28	028	"LINHA ESPECIAL (ANEL A)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	47	047	"TI COSME E DAMIÃO / ARENA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	48	048	"TI TIP / ARENA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	50	050	"TI PE-15 / BOA VIAGEM"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	411	601	"TI MACAXEIRA / P.R. BOLA NA REDE"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	434	645	"TI MACAXEIRA (AV. NORTE)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	460	731	"BEBERIBE (ESPINHEIRO)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	529	900	"PE-15 (PARADOR) - TROLEBUS"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	530	901	"TI ABREU E LIMA / TI MACAXEIRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	531	902	"TI MACAXEIRA / MIRUEIRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	532	903	"IGARASSU / ARAÇOIABA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	533	904	"IGARASSU / NOVA CRUZ"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	534	905	"IGARASSU / PAULISTA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	535	906	"PAULISTA / MACAXEIRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	538	909	"PAULISTA/JOANA BEZERRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	541	912	"CAETÉS I/PAULISTA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	542	913	"PE-15 / JOANA BEZERRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	543	914	"TI PE-15 / TI AFOGADOS"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	544	915	PE-15
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	546	917	"CAETÉS II/PAULISTA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	547	918	"CIRCULAR (PORTA LARGA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	552	923	"CIDADE TABAJARA / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	560	931	"JD. PAULISTA BAIXO / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	561	932	"JD. PAULISTA ALTO / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	562	933	"ABREU E LIMA /PAULISTA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	563	934	"ARTHUR LUNDGREN I / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	564	935	"PARATIBE / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	565	936	"MIRUEIRA (BACURAU)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	566	937	NOBRE/PAULISTA
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	569	940	"ABREU E LIMA / OLINDA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	570	941	"ARTHUR LUNDGREN II / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	572	943	"MIRUEIRA / PE-15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	575	946	"IGARASSU (BR-101)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	576	947	"IGARASSU / ABREU E LIMA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	577	948	"TI MACAXEIRA / ARTHUR LUNDGREN II"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	578	949	"CAETÉS / CENTRO DE PAULISTA(PARATIBE)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	580	951	"CAETÉS III"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	583	954	CAETÉS
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	585	956	"IGARASSU (BACURAU)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	586	957	"CAETÉS I (BACURAU)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	590	961	"LOT. PLANALTO"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	591	962	"ABREU E LIMA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	592	963	"ABREU E LIMA / MACAXEIRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	593	964	"IGARASSU / MACAXEIRA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	596	967	"IGARASSU VIA SÍTIO HISTÓRICO"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	597	968	"ILHA DE ITAMARACÁ / IGARASSU"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	598	969	"ITAPISSUMA / IGARASSU"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	599	970	"PAULISTA / TI PE - 15"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	605	976	"PAULISTA (PREFEITURA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	606	977	"PAULISTA (CDE DA BOA VISTA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	608	979	"PAULISTA (RUA DO SOL) - EXPRESSO"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	609	980	"IGARASSU / CIDADE TABAJARA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	613	984	"LOT. BONFIM/PAULISTA"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	617	988	"DESTERRO (INTEGRAÇÃO)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	618	989	"LOTEAM. PLANALTO (INTEGRAÇÃO)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	621	992	"PAU AMARELO"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	625	996	"A.LUNDGREN  II RIO DOCE(PARATIBE)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	626	997	"CAETES III / CID. TABAJARA (A. LIMA)"
7	ITA	"TRANSPORTADORA ITAMARACÁ LTDA."	000	S	00	627	998	"CAETES III (INTEGRAÇÃO)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	47	047	"TI COSME E DAMIÃO / ARENA"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	48	048	"TI TIP / ARENA"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	57	057	"ILHA DO RETIRO / ARENA (VIA ABDIAS DE CARVALHO)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	251	305	"TI AFOGADOS (BILHETERIA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	300	411	"PLAZA SHOPPING (CONDE DA BOA VISTA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	386	510	"NOVA DESCOBERTA / DERBY"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	389	513	"CÓRREGO DA AREIA"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	390	514	"NOVA DESCOBERTA (CÓR. DO JOAQUIM)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	391	515	"NOVA DESCOBERTA (BACURAU)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	393	517	"CÓRREGO DO INÁCIO"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	413	605	"TI MACAXEIRA (BILHETERIA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	414	611	"ALTO JOSÉ DO PINHO (CAIS DE SANTA RITA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	415	612	"MORRO DA CONCEIÇÃO (CRUZ CABUGÁ)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	416	613	"MORRO DA CONCEIÇÃO (BACURAU)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	419	622	"VASCO DA GAMA (CRUZ CABUGÁ)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	420	623	"VASCO DA GAMA (JOÃO DE BARROS)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	428	633	"GUABIRABA / JAQUEIRA"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	429	640	"GUABIRABA / DERBY (JOANA BEZERRA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	430	641	"TI MACAXEIRA / ENCRUZILHADA"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	431	642	"GUABIRABA (CÓRREGO DO JENIPAPO)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	432	643	"CÓRREGO DO JENIPAPO (BACURAU)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	433	644	"LARGO DO MARACANÃ (CONDE DA BOA VISTA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	434	645	"TI MACAXEIRA (AV. NORTE)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	435	650	"MORRO DA CONCEIÇÃO (FEIREIRO)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	438	680	"VASCO DA GAMA / AFOGADOS"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	442	700	"BEBERIBE / AFOGADOS"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	443	710	"BEBERIBE / DERBY (JOANA BEZERRA)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	543	914	"TI PE-15 / TI AFOGADOS"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	930	9914	"TI PE-15/TI AFOGADOS (LINHA DE BLOQUEIO) (AFO)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	1030	6014	"TI PE-15 / TI AFOGADOS (PRÉ-EMBARQUE) (PE15)"
8	GLO	"TRANSPORTADORA GLOBO LTDA"	007	S	GB	1037	5045	"TI MACAXEIRA (AV. NORTE) (PRÉ-EMBARQUE)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	8	008	"TI CAXANGÁ (BILHETERIA)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	40	040	"CDU / BOA VIAGEM / CAXANGÁ"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	47	047	"TI COSME E DAMIÃO / ARENA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	48	048	"TI TIP / ARENA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	57	057	"ILHA DO RETIRO / ARENA (VIA ABDIAS DE CARVALHO)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	58	058	"EXPRESSO ARENA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	60	060	"TI TANCREDO NEVES/TI MACAXEIRA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	290	401	"VÁRZEA / TI CAXANGÁ"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	301	412	"TI SANTA LUZIA / TI GETÚLIO VARGAS"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	302	413	"AVENIDA DO FORTE"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	304	415	"SÍTIO DAS PALMEIRAS"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	305	416	"RODA DE FOGO"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	306	417	"NOVA MORADA/CAXANGA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	310	421	TORRÕES
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	311	422	"MONSENHOR FABRÍCIO"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	312	423	"ENGENHO DO MEIO"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	313	424	"CDU / LARGO DA PAZ (VIA TORRÕES/SAN MARTIN)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	314	425	"BARBALHO (VIA DETRAN)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	315	426	"TORRÕES (BACURAU)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	316	427	"MONSENHOR FABRÍCIO (BACURAU)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	317	428	"ENGENHO DO MEIO (BACURAU)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	318	429	"CEASA (SUDENE) (BAGAGEIRO)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	320	431	"CIDADE UNIVERSITÁRIA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	321	432	"CDU (VÁRZEA)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	322	433	BRASILIT
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	323	434	"TERMINAL INTEGRADO DA CAXANGÁ"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	324	435	"CDU (VÁRZEA) (BACURAU)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	325	436	VÁRZEA
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	326	437	"TI CAXANGÁ (CENTRO)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	328	441	"DOIS IRMÃOS (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	397	522	"DOIS IRMÃOS (RUI BARBOSA E PRÍNCIPE)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	398	523	"DOIS IRMÃOS (BACURAU)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	410	600	"AV. NORTE (MACAXEIRA) DIESEL"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	411	601	"TI MACAXEIRA / P.R. BOLA NA REDE"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	462	741	"DOIS UNIDOS"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	549	920	"RIO DOCE / CDU"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	809	8000	"TI IV PERIMETRAL (CAXANGÁ) (CENTRO)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	810	8001	"TI CAXANGÁ (III PERIMETRAL)/ BENFICA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	811	8017	"Caxangá (Estação Bom Pastor)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	812	8018	"Caxangá (Estação Caiara)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	813	8019	"Caxangá (Estação Parque do Cordeiro)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	814	8020	"Caxangá (Estação Forte do Arraial)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	815	8021	"Caxangá (Estação Getúlio Vargas)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	816	8022	"Caxangá (Estação Zumbi)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	817	8023	"Caxangá (Estação Abolição)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	818	8024	"Rua Benfica (Estação Benfica)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	819	8025	"Praça do Derby (Estação Burle Max)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	820	8026	"Av. Conde da Boa Vista Sub/Cid nº 1"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	821	8027	"Av. Conde da Boa Vista Cid/Sub nº 1"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	822	8028	"Av. Conde da Boa Vista Sub/Cid nº 2"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	823	8029	"Av. Conde da Boa Vista Cid/Sub nº 2"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	824	8030	"Av. Conde da Boa Vista Sub/Cid nº 3"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	825	8031	"Av. Conde da Boa Vista Cid/Sub nº 3"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	826	8032	"Av. Guararapes (Estação Guararapes)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	827	8033	ESTAÇÃO
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	830	8412	"SAN MARTIN (L. DA PAZ)/TI III PERIMETRAL (CAXANGÁ"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	831	8413	"AV. DO FORTE/TI III PERIMETRAL (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	832	8415	"TI III PERIMETRAL (CAXANGÁ)/TI LARGO DA PAZ"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	833	8416	"RODA DE FOGO/TI III PERIMETRAL (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	834	8417	"NOVA MORADA/TI CAXANGÁ"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	835	8422	"MONSENHOR FABRÍCIO/TI III PERIMETRAL (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	836	8423	"ENGENHO DO MEIO/TI IV PERIMETRAL (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	837	8425	"BARBALHO (DETRAN)/TI IV PERIMETRAL (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	840	8428	"TORRE (JOSÉ OSÓRIO)/TI III PERIMETRAL (CAXANGÁ)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	841	8431	"C. UNIVERSITÁRIA / TI CAXANGÁ (III PERIMETRAL)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	842	8432	"CDU (VÁRZEA) / TI CAXANGÁ (IV PERIMETRAL)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	843	8433	"BRASILIT / TI CAXANGÁ (IV PERIMETRAL)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	845	8437	"TI CAXANGÁ (CONDE BOA VISTA) (LINHA DE BLOQUEIO)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	846	8443	"TI IV PERIMETRAL (CAXANGÁ)/TI JOANA BEZERRA"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	847	8444	"TI III PERIMETRAL (CAXANGÁ) (CENTRO)"
9	CRT	"CIDADE DO RECIFE TRANSPORTES S.A."	017	S	00	848	8447	"TI III PERIMETRAL (CAXANGÁ)/DERBY"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	27	027	"LINHA ESPECIAL (ANEL A)"
